Time	Steering	Speed	Acceleration
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:23 AM	-2.1	38.01875	0
9:09:23 AM	-2.1	38.01875	0
9:09:23 AM	-2	38.01875	0
9:09:23 AM	-1.9	38.01875	0
9:09:23 AM	-1.7	38.01875	0
9:09:23 AM	-1.6	38.01875	0
9:09:23 AM	-1.4	38.01875	0
9:09:23 AM	-1.2	38.01875	0
9:09:23 AM	-1	38.01875	0
9:09:23 AM	-0.8	38.01875	0
9:09:23 AM	-0.6	38.01875	0
9:09:23 AM	-0.4	38.01875	0
9:09:23 AM	-0.1	38.01875	0
9:09:23 AM	0.2	38.01875	0
9:09:23 AM	0.4	38.01875	0
9:09:23 AM	0.7	38.01875	0
9:09:23 AM	0.9	38.01875	0
9:09:23 AM	1.2	38.01875	0
9:09:23 AM	1.5	38.01875	0
9:09:23 AM	1.8	38.01875	0
9:09:23 AM	2.1	38.01875	0
9:09:23 AM	2.5	38.01875	0
9:09:23 AM	2.8	38.01875	0
9:09:23 AM	3.2	38.01875	0
9:09:23 AM	3.6	38.01875	0
9:09:23 AM	4	38.01875	0
9:09:23 AM	4.3	38.01875	0
9:09:23 AM	4.6	38.01875	0
9:09:23 AM	4.8	38.01875	0
9:09:23 AM	5.1	38.01875	0
9:09:23 AM	5.4	38.01875	0
9:09:23 AM	5.6	38.01875	0
9:09:23 AM	5.8	38.01875	0
9:09:23 AM	6	38.01875	0
9:09:23 AM	6.1	38.01875	0
9:09:23 AM	6.2	38.01875	0
9:09:23 AM	6.2	38.01875	0
9:09:23 AM	6.3	38.01875	0
9:09:23 AM	6.3	38.01875	0
9:09:23 AM	6.3	38.01875	0
9:09:23 AM	6.4	38.01875	0
9:09:23 AM	6.4	38.01875	0
